Biobank,PMID,Title,Abstract,Journal,Year,MeSH_Terms,is_preprint,cluster
Estonian Biobank,30583798,GWAS Identifies Risk Locus for Erectile Dysfunction and Implicates Hypothalamic Neurobiology and Diabetes in Etiology.,"Erectile dysfunction (ED) is a common condition affecting more than 20% of men over 60 years, yet little is known about its genetic architecture. We performed a genome-wide association study of ED in 6,175 case subjects among 223,805 European men and identified one locus at 6q16.3 (lead variant rs57989773, OR 1.20 per C-allele; p = 5.71 × 10",American journal of human genetics,2019,"Alleles; Basic Helix-Loop-Helix Transcription Factors; Chromosomes, Human, Pair 6; Computer Simulation; Diabetes Mellitus, Type 2; Erectile Dysfunction; Europe; Genetic Predisposition to Disease; Genome-Wide Association Study; Humans; Hypothalamus; Male; Repressor Proteins",False,5
Estonian Biobank,31125048,Search for Early Pancreatic Cancer Blood Biomarkers in Five European Prospective Population Biobanks Using Metabolomics.,"Most patients with pancreatic cancer present with advanced disease and die within the first year after diagnosis. Predictive biomarkers that signal the presence of pancreatic cancer in an early stage are desperately needed. We aimed to identify new and validate previously found plasma metabolomic biomarkers associated with early stages of pancreatic cancer. Prediagnostic blood samples from individuals who were to receive a diagnosis of pancreatic cancer between 1 month and 17 years after sampling (N = 356) and age- and sex-matched controls (N = 887) were collected from five large population cohorts (HUNT2, HUNT3, FINRISK, Estonian Biobank, Rotterdam Study). We applied proton nuclear magnetic resonance-based metabolomics on the Nightingale platform. Logistic regression identified two interesting hits: glutamine (P = 0.011) and histidine (P = 0.012), with Westfall-Young family-wise error rate adjusted P values of 0.43 for both. Stratification in quintiles showed a 1.5-fold elevated risk for the lowest 20% of glutamine and a 2.2-fold increased risk for the lowest 20% of histidine. Stratification by time to diagnosis suggested glutamine to be involved in an earlier process (2 to 5 years before diagnosis), and histidine in a process closer to the actual onset (<2 years). Our data did not support the branched-chain amino acids identified earlier in several US cohorts as potential biomarkers for pancreatic cancer. Thus, although we identified glutamine and histidine as potential biomarkers of biological interest, our results imply that a study at this scale does not yield metabolomic biomarkers with sufficient predictive value to be clinically useful per se as prognostic biomarkers.",Endocrinology,2019,"Aged; Biological Specimen Banks; Biomarkers, Tumor; Case-Control Studies; Early Diagnosis; Europe; Female; Glutamine; Histidine; Humans; Magnetic Resonance Spectroscopy; Male; Metabolomics; Middle Aged; Pancreatic Neoplasms",False,0
Estonian Biobank,30718923,A distinctive DNA methylation pattern in insufficient sleep.,"Short sleep duration or insomnia may lead to an increased risk of various psychiatric and cardio-metabolic conditions. Since DNA methylation plays a critical role in the regulation of gene expression, studies of differentially methylated positions (DMPs) might be valuable for understanding the mechanisms underlying insomnia. We performed a cross-sectional genome-wide analysis of DNA methylation in relation to self-reported insufficient sleep in individuals from a community-based sample (79 men, aged 39.3 ± 7.3), and in relation to shift work disorder in an occupational cohort (26 men, aged 44.9 ± 9.0). The analysis of DNA methylation data revealed that genes corresponding to selected DMPs form a distinctive pathway: ""Nervous System Development"" (FDR P value < 0.05). We found that 78% of the DMPs were hypomethylated in cases in both cohorts, suggesting that insufficient sleep may be associated with loss of DNA methylation. A karyoplot revealed clusters of DMPs at various chromosomal regions, including 12 DMPs on chromosome 17, previously associated with Smith-Magenis syndrome, a rare condition comprising disturbed sleep and inverse circadian rhythm. Our findings give novel insights into the DNA methylation patterns associated with sleep loss, possibly modifying processes related to neuroplasticity and neurodegeneration. Future prospective studies are needed to confirm the observed associations.",Scientific reports,2019,"Adult; Circadian Rhythm; Cross-Sectional Studies; DNA Methylation; Epigenesis, Genetic; Gene Expression; Genome-Wide Association Study; Humans; Male; Middle Aged; Prospective Studies; Sleep; Sleep Disorders, Circadian Rhythm; Sleep Initiation and Maintenance Disorders",False,0
Estonian Biobank,31123039,Comprehensive Multiple eQTL Detection and Its Application to GWAS Interpretation.,"Expression QTL (eQTL) detection has emerged as an important tool for unraveling the relationship between genetic risk factors and disease or clinical phenotypes. Most studies are predicated on the assumption that only a single causal variant explains the association signal in each interval. This greatly simplifies the statistical modeling, but is liable to biases in scenarios where multiple local causal-variants are responsible. Here, our primary goal was to address the prevalence of secondary ",Genetics,2019,Algorithms; Gene Expression Profiling; Genetic Predisposition to Disease; Genome-Wide Association Study; Humans; Linkage Disequilibrium; Multifactorial Inheritance; Quantitative Trait Loci,False,5
Estonian Biobank,30634901,Manhattan Harvester and Cropper: a system for GWAS peak detection.,"Selection of interesting regions from genome wide association studies (GWAS) is typically performed by eyeballing of Manhattan Plots. This is no longer possible with thousands of different phenotypes. There is a need for tools that can automatically detect genomic regions that correspond to what the experienced researcher perceives as peaks worthwhile of further study. We developed Manhattan Harvester, a tool designed for ""peak extraction"" from GWAS summary files and computation of parameters characterizing various aspects of individual peaks. We present the algorithms used and a model for creating a general quality score that evaluates peaks similarly to that of a human researcher. Our tool Cropper utilizes a graphical interface for inspecting, cropping and subsetting Manhattan Plot regions. Cropper is used to validate and visualize the regions detected by Manhattan Harvester. We conclude that our tools fill the current void in automatically screening large number of GWAS output files in batch mode. The interesting regions are detected and quantified by various parameters by Manhattan Harvester. Cropper offers graphical tools for in-depth inspection of the regions. The tools are open source and freely available.",BMC bioinformatics,2019,"Computer Graphics; Data Interpretation, Statistical; Data Mining; Genome-Wide Association Study; Genomics; Humans; Phenotype; Polymorphism, Single Nucleotide; Software",False,7
Estonian Biobank,31931463,Data-driven multivariate population subgrouping via lipoprotein phenotypes versus apolipoprotein B in the risk assessment of coronary heart disease.,"Population subgrouping has been suggested as means to improve coronary heart disease (CHD) risk assessment. We explored here how unsupervised data-driven metabolic subgrouping, based on comprehensive lipoprotein subclass data, would work in large-scale population cohorts. We applied a self-organizing map (SOM) artificial intelligence methodology to define subgroups based on detailed lipoprotein profiles in a population-based cohort (n = 5789) and utilised the trained SOM in an independent cohort (n = 7607). We identified four SOM-based subgroups of individuals with distinct lipoprotein profiles and CHD risk and compared those to univariate subgrouping by apolipoprotein B quartiles. The SOM-based subgroup with highest concentrations for non-HDL measures had the highest, and the subgroup with lowest concentrations, the lowest risk for CHD. However, apolipoprotein B quartiles produced better resolution of risk than the SOM-based subgroups and also striking dose-response behaviour. These results suggest that the majority of lipoprotein-mediated CHD risk is explained by apolipoprotein B-containing lipoprotein particles. Therefore, even advanced multivariate subgrouping, with comprehensive data on lipoprotein metabolism, may not advance CHD risk assessment.",Atherosclerosis,2020,Adult; Aged; Apolipoproteins B; Artificial Intelligence; Cohort Studies; Coronary Disease; Female; Finland; Humans; Male; Middle Aged; Multivariate Analysis; Phenotype; Risk Assessment; Survival Analysis,False,0
Estonian Biobank,31506345,Evaluation of the Genetic Association Between Adult Obesity and Neuropsychiatric Disease.,Extreme obesity (EO) (BMI >50 kg/m,Diabetes,2019,"Adult; Comorbidity; DNA Copy Number Variations; Female; Gene Frequency; Genetic Association Studies; Genetic Predisposition to Disease; Humans; Male; Mental Disorders; Middle Aged; Obesity; Polymorphism, Single Nucleotide; Sweden; Exome Sequencing",False,6
Estonian Biobank,31588999,Variation near MTNR1A associates with early development and interacts with seasons.,"Melatonin is a circadian regulatory hormone with neuroprotective properties. We have previously demonstrated the association of the genetic variant rs12506228 near the melatonin receptor 1A gene (MTNR1A) with intolerance to shift-work. Furthermore, this variant has been connected to Alzheimer's disease. Because of the previously suggested role of melatonin signalling in foetal neurocognitive and sleep development, we studied here the association of rs12506228 with early development. The study sample comprised 8-month-old infants from the Finnish CHILD-SLEEP birth cohort (n = 1,301). Parental questionnaires assessed socioemotional, communication and motor development, as well as sleep length and night awakenings. The A allele of rs12506228 showed an association with slower socioemotional (p = .025) and communication (p = .0098) development, but no direct association with sleep. However, the association of the Finnish seasons with infant sleep length interacted with rs12506228. Taken together, rs12506228 near MTNR1A, which has been previously linked to adult and elderly traits, is shown here to associate with slower early cognitive development. In addition, these results suggest that the darker seasons associate with longer infant sleep time, but only in the absence of the rs12506228 AA genotype. Because the risk allele has been connected to fewer brain MT1 melatonin receptors, these associations may reflect the influence of decreased melatonin signalling in early development.",Journal of sleep research,2020,"Child, Preschool; Cohort Studies; Female; Genetic Variation; Humans; Infant; Male; Phenotype; Receptor, Melatonin, MT1; Seasons",False,9
Estonian Biobank,30698716,Multiancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.,"A person's lipid profile is influenced by genetic variants and alcohol consumption, but the contribution of interactions between these exposures has not been studied. We therefore incorporated gene-alcohol interactions into a multiancestry genome-wide association study of levels of high-density lipoprotein cholesterol, low-density lipoprotein cholesterol, and triglycerides. We included 45 studies in stage 1 (genome-wide discovery) and 66 studies in stage 2 (focused follow-up), for a total of 394,584 individuals from 5 ancestry groups. Analyses covered the period July 2014-November 2017. Genetic main effects and interaction effects were jointly assessed by means of a 2-degrees-of-freedom (df) test, and a 1-df test was used to assess the interaction effects alone. Variants at 495 loci were at least suggestively associated (P < 1 × 10-6) with lipid levels in stage 1 and were evaluated in stage 2, followed by combined analyses of stage 1 and stage 2. In the combined analysis of stages 1 and 2, a total of 147 independent loci were associated with lipid levels at P < 5 × 10-8 using 2-df tests, of which 18 were novel. No genome-wide-significant associations were found testing the interaction effect alone. The novel loci included several genes (proprotein convertase subtilisin/kexin type 5 (PCSK5), vascular endothelial growth factor B (VEGFB), and apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1 (APOBEC1) complementation factor (A1CF)) that have a putative role in lipid metabolism on the basis of existing evidence from cellular and experimental models.",American journal of epidemiology,2019,"Adolescent; Adult; Aged; Alcohol Drinking; Cholesterol, HDL; Cholesterol, LDL; Female; Genome-Wide Association Study; Genotype; Humans; Life Style; Lipids; Male; Middle Aged; Phenotype; Racial Groups; Triglycerides; Vascular Endothelial Growth Factor B; Young Adult",False,4
Estonian Biobank,30833571,A genome-wide association analysis identifies 16 novel susceptibility loci for carpal tunnel syndrome.,"Carpal tunnel syndrome (CTS) is a common and disabling condition of the hand caused by entrapment of the median nerve at the level of the wrist. It is the commonest entrapment neuropathy, with estimates of prevalence ranging between 5-10%. Here, we undertake a genome-wide association study (GWAS) of an entrapment neuropathy, using 12,312 CTS cases and 389,344 controls identified in UK Biobank. We discover 16 susceptibility loci for CTS with p < 5 × 10",Nature communications,2019,"ADAMTS Proteins; Aged; Carpal Tunnel Syndrome; Chromosome Mapping; Computer Simulation; Extracellular Matrix Proteins; Female; Genetic Loci; Genetic Predisposition to Disease; Genome, Human; Genome-Wide Association Study; Genotype; Humans; Male; Median Nerve; Middle Aged; Polymorphism, Single Nucleotide; Sequence Analysis, RNA; Wrist",False,6
Estonian Biobank,31332826,Analytical strategies to include the X-chromosome in variance heterogeneity analyses: Evidence for trait-specific polygenic variance structure.,"Genotype-stratified variance of a quantitative trait could differ in the presence of gene-gene or gene-environment interactions. Genetic markers associated with phenotypic variance are thus considered promising candidates for follow-up interaction or joint location-scale analyses. However, as in studies of main effects, the X-chromosome is routinely excluded from ""whole-genome"" scans due to analytical challenges. Specifically, as males carry only one copy of the X-chromosome, the inherent sex-genotype dependency could bias the trait-genotype association, through sexual dimorphism in quantitative traits with sex-specific means or variances. Here we investigate phenotypic variance heterogeneity associated with X-chromosome single nucleotide polymorphisms (SNPs) and propose valid and powerful strategies. Among those, a generalized Levene's test has adequate power and remains robust to sexual dimorphism. An alternative approach is a sex-stratified analysis but at the cost of slightly reduced power and modeling flexibility. We applied both methods to an Estonian study of gene expression quantitative trait loci (eQTL; n = 841), and two complex trait studies of height, hip, and waist circumferences, and body mass index from Multi-Ethnic Study of Atherosclerosis (MESA; n = 2,073) and UK Biobank (UKB; n = 327,393). Consistent with previous eQTL findings on mean, we found some but no conclusive evidence for cis regulators being enriched for variance association. SNP rs2681646 is associated with variance of waist circumference (p = 9.5E-07) at X-chromosome-wide significance in UKB, with a suggestive female-specific effect in MESA (p = 0.048). Collectively, an enrichment analysis using permutated UKB (p < 0.1) and MESA (p < 0.01) datasets, suggests a possible polygenic structure for the variance of human height.",Genetic epidemiology,2019,"Chromosomes, Human, X; Computer Simulation; Female; Gene-Environment Interaction; Genetic Heterogeneity; Genome-Wide Association Study; Genotype; Humans; Male; Multifactorial Inheritance; Phenotype; Quantitative Trait Loci; Sex Characteristics; Waist Circumference",False,7
Estonian Biobank,29988085,"Genome-wide meta-analysis of macronutrient intake of 91,114 European ancestry participants from the cohorts for heart and aging research in genomic epidemiology consortium.","Macronutrient intake, the proportion of calories consumed from carbohydrate, fat, and protein, is an important risk factor for metabolic diseases with significant familial aggregation. Previous studies have identified two genetic loci for macronutrient intake, but incomplete coverage of genetic variation and modest sample sizes have hindered the discovery of additional loci. Here, we expanded the genetic landscape of macronutrient intake, identifying 12 suggestively significant loci (P < 1 × 10",Molecular psychiatry,2019,"Aged; Aging; Alpha-Ketoglutarate-Dependent Dioxygenase FTO; Cohort Studies; Energy Intake; Female; Fibroblast Growth Factors; Genetic Loci; Genetic Predisposition to Disease; Genome-Wide Association Study; Genomics; Genotype; Heart Diseases; Humans; Male; Membrane Proteins; Middle Aged; Nutrients; Obesity; Polymorphism, Single Nucleotide; Receptors, Retinoic Acid; White People",False,0
Estonian Biobank,31080083,The Arrival of Siberian Ancestry Connecting the Eastern Baltic to Uralic Speakers further East.,"In this study, we compare the genetic ancestry of individuals from two as yet genetically unstudied cultural traditions in Estonia in the context of available modern and ancient datasets: 15 from the Late Bronze Age stone-cist graves (1200-400 BC) (EstBA) and 6 from the Pre-Roman Iron Age tarand cemeteries (800/500 BC-50 AD) (EstIA). We also included 5 Pre-Roman to Roman Iron Age Ingrian (500 BC-450 AD) (IngIA) and 7 Middle Age Estonian (1200-1600 AD) (EstMA) individuals to build a dataset for studying the demographic history of the northern parts of the Eastern Baltic from the earliest layer of Mesolithic to modern times. Our findings are consistent with EstBA receiving gene flow from regions with strong Western hunter-gatherer (WHG) affinities and EstIA from populations related to modern Siberians. The latter inference is in accordance with Y chromosome (chrY) distributions in present day populations of the Eastern Baltic, as well as patterns of autosomal variation in the majority of the westernmost Uralic speakers [1-5]. This ancestry reached the coasts of the Baltic Sea no later than the mid-first millennium BC; i.e., in the same time window as the diversification of west Uralic (Finnic) languages [6]. Furthermore, phenotypic traits often associated with modern Northern Europeans, like light eyes, hair, and skin, as well as lactose tolerance, can be traced back to the Bronze Age in the Eastern Baltic. VIDEO ABSTRACT.",Current biology : CB,2019,"Archaeology; DNA, Ancient; Estonia; Female; Gene Flow; History, Ancient; History, Medieval; Human Migration; Humans; Male; Phenotype",False,9
Estonian Biobank,31584131,"Circulating metabolites and the risk of type 2 diabetes: a prospective study of 11,896 young adults from four Finnish cohorts.","Metabolomics technologies have identified numerous blood biomarkers for type 2 diabetes risk in case-control studies of middle-aged and older individuals. We aimed to validate existing and identify novel metabolic biomarkers predictive of future diabetes in large cohorts of young adults. NMR metabolomics was used to quantify 229 circulating metabolic measures in 11,896 individuals from four Finnish observational cohorts (baseline age 24-45 years). Associations between baseline metabolites and risk of developing diabetes during 8-15 years of follow-up (392 incident cases) were adjusted for sex, age, BMI and fasting glucose. Prospective metabolite associations were also tested with fasting glucose, 2 h glucose and HOMA-IR at follow-up. Out of 229 metabolic measures, 113 were associated with incident type 2 diabetes in meta-analysis of the four cohorts (ORs per 1 SD: 0.59-1.50; p< 0.0009). Among the strongest biomarkers of diabetes risk were branched-chain and aromatic amino acids (OR 1.31-1.33) and triacylglycerol within VLDL particles (OR 1.33-1.50), as well as linoleic n-6 fatty acid (OR 0.75) and non-esterified cholesterol in large HDL particles (OR 0.59). The metabolic biomarkers were more strongly associated with deterioration in post-load glucose and insulin resistance than with future fasting hyperglycaemia. A multi-metabolite score comprised of phenylalanine, non-esterified cholesterol in large HDL and the ratio of cholesteryl ester to total lipid in large VLDL was associated with future diabetes risk (OR 10.1 comparing individuals in upper vs lower fifth of the multi-metabolite score) in one of the cohorts (mean age 31 years). Metabolic biomarkers across multiple molecular pathways are already predictive of the long-term risk of diabetes in young adults. Comprehensive metabolic profiling may help to target preventive interventions for young asymptomatic individuals at increased risk.",Diabetologia,2019,"Adult; Biomarkers; Blood Glucose; Cholesterol; Diabetes Mellitus, Type 2; Fatty Acids; Female; Finland; Humans; Incidence; Insulin; Insulin Resistance; Male; Middle Aged; Phenylalanine; Risk; Young Adult",False,4
Estonian Biobank,30031151,Noncoding RET variants explain the strong association with Hirschsprung disease in patients without rare coding sequence variant.,"The pathogenesis of Hirschsprung disease is complex. Although the RET proto-oncogene is the most frequently affected gene in Hirschsprung disease, rare coding sequence variants explain only a small part of Hirschsprung disease cases. We aimed to assess the genetic background of Hirschsprung disease using a genome-wide association analysis combined with sequencing all RET exons in samples from 105 Hirschsprung disease cases (30 familial and 75 sporadic) and 386 controls. As expected, variants in or near RET showed the strongest overall association with Hirschsprung disease and the most statistically significant association was observed when using a recessive genetic model (rs2435357, NC_000010.10:g.43582056T > C; genotype TT, OR = 17.31, P = 1.462 × 10",European journal of medical genetics,2019,"Exons; Female; Frameshift Mutation; Gene Frequency; Hirschsprung Disease; Humans; Male; Neuregulin-1; Polymorphism, Single Nucleotide; Proto-Oncogene Mas; Proto-Oncogene Proteins c-ret; Semaphorins",False,7
Estonian Biobank,30640898,PAIRUP-MS: Pathway analysis and imputation to relate unknowns in profiles from mass spectrometry-based metabolite data.,"Metabolomics is a powerful approach for discovering biomarkers and for characterizing the biochemical consequences of genetic variation. While untargeted metabolite profiling can measure thousands of signals in a single experiment, many biologically meaningful signals cannot be readily identified as known metabolites nor compared across datasets, making it difficult to infer biology and to conduct well-powered meta-analyses across studies. To overcome these challenges, we developed a suite of computational methods, PAIRUP-MS, to match metabolite signals across mass spectrometry-based profiling datasets and to generate metabolic pathway annotations for these signals. To pair up signals measured in different datasets, where retention times (RT) are often not comparable or even available, we implemented an imputation-based approach that only requires mass-to-charge ratios (m/z). As validation, we treated each shared known metabolite as an unmatched signal and showed that PAIRUP-MS correctly matched 70-88% of these metabolites from among thousands of signals, equaling or outperforming a standard m/z- and RT-based approach. We performed further validation using genetic data: the most stringent set of matched signals and shared knowns showed comparable consistency of genetic associations across datasets. Next, we developed a pathway reconstitution method to annotate unknown signals using curated metabolic pathways containing known metabolites. We performed genetic validation for the generated annotations, showing that annotated signals associated with gene variants were more likely to be enriched for pathways functionally related to the genes compared to random expectation. Finally, we applied PAIRUP-MS to study associations between metabolites and genetic variants or body mass index (BMI) across multiple datasets, identifying up to ~6 times more significant signals and many more BMI-associated pathways compared to the standard practice of only analyzing known metabolites. These results demonstrate that PAIRUP-MS enables analysis of unknown signals in a robust, biologically meaningful manner and provides a path to more comprehensive, well-powered studies of untargeted metabolomics data.",PLoS computational biology,2019,"Aged; Aged, 80 and over; Biomarkers; Computational Biology; Databases, Factual; Humans; Mass Spectrometry; Metabolic Networks and Pathways; Metabolome; Metabolomics",False,0
Estonian Biobank,30996052,Direct Estimation of HDL-Mediated Cholesterol Efflux Capacity from Serum.,"HDL-mediated cholesterol efflux capacity (HDL-CEC) is a functional attribute that may have a protective role in atherogenesis. However, the estimation of HDL-CEC is based on in vitro cell assays that are laborious and hamper large-scale phenotyping. Here, we present a cost-effective high-throughput nuclear magnetic resonance (NMR) spectroscopy method to estimate HDL-CEC directly from serum. We applied the new method in a population-based study of 7603 individuals including 574 who developed incident coronary heart disease (CHD) during 15 years of follow-up, making this the largest quantitative study for HDL-CEC. As estimated by NMR-spectroscopy, a 1-SD higher HDL-CEC was associated with a lower risk of incident CHD (hazards ratio, 0.86; 95%CI, 0.79-0.93, adjusted for traditional risk factors and HDL-C). These findings are consistent with published associations based on in vitro cell assays. These corroborative large-scale findings provide further support for a potential protective role of HDL-CEC in CHD and substantiate this new method and its future applications.",Clinical chemistry,2019,"Adult; Aged; Atherosclerosis; Biological Transport; Cardiovascular Diseases; Cholesterol; Cholesterol, HDL; Coronary Disease; Female; Finland; Humans; Magnetic Resonance Spectroscopy; Male; Middle Aged; Particle Size; Prospective Studies; Risk Factors",False,0
Estonian Biobank,31647808,Causal relationships between obesity and the leading causes of death in women and men.,"Obesity traits are causally implicated with risk of cardiometabolic diseases. It remains unclear whether there are similar causal effects of obesity traits on other non-communicable diseases. Also, it is largely unexplored whether there are any sex-specific differences in the causal effects of obesity traits on cardiometabolic diseases and other leading causes of death. We constructed sex-specific genetic risk scores (GRS) for three obesity traits; body mass index (BMI), waist-hip ratio (WHR), and WHR adjusted for BMI, including 565, 324, and 337 genetic variants, respectively. These GRSs were then used as instrumental variables to assess associations between the obesity traits and leading causes of mortality in the UK Biobank using Mendelian randomization. We also investigated associations with potential mediators, including smoking, glycemic and blood pressure traits. Sex-differences were subsequently assessed by Cochran's Q-test (Phet). A Mendelian randomization analysis of 228,466 women and 195,041 men showed that obesity causes coronary artery disease, stroke (particularly ischemic), chronic obstructive pulmonary disease, lung cancer, type 2 and 1 diabetes mellitus, non-alcoholic fatty liver disease, chronic liver disease, and acute and chronic renal failure. Higher BMI led to higher risk of type 2 diabetes in women than in men (Phet = 1.4×10-5). Waist-hip-ratio led to a higher risk of chronic obstructive pulmonary disease (Phet = 3.7×10-6) and higher risk of chronic renal failure (Phet = 1.0×10-4) in men than women. Obesity traits have an etiological role in the majority of the leading global causes of death. Sex differences exist in the effects of obesity traits on risk of type 2 diabetes, chronic obstructive pulmonary disease, and renal failure, which may have downstream implications for public health.",PLoS genetics,2019,"Adiposity; Aged; Blood Pressure; Body Mass Index; Cause of Death; Coronary Artery Disease; Diabetes Mellitus, Type 2; Female; Genome-Wide Association Study; Humans; Male; Mendelian Randomization Analysis; Middle Aged; Neoplasms; Obesity; Polymorphism, Single Nucleotide; Pulmonary Disease, Chronic Obstructive; Risk Factors; Stroke; Waist-Hip Ratio",False,6
Estonian Biobank,30342241,Transnational access to large prospective cohorts in Europe: Current trends and unmet needs.,"Biobank samples and data from studies of large prospective cohorts (LPC) represent an invaluable resource for health research. Efficient sharing and pooling of samples and data is a central pre-requisite for new advances in biomedical science. This requirement, however, is not compatible with the present scattered and traditional access governance structures, where legal and ethical frameworks often form an obstacle for effective sharing. Moreover, the EU General Data Protection Regulation (GDPR) is demanding increasingly rigorous administration from all those organisations processing personal data. The BBMRI-LPC project (Biobanking and Biomolecular Research Infrastructure - Large Prospective Cohorts) assembled 21 LPCs from 10 countries and two EU-wide multinational cohort networks with a key objective to promote collaborative innovative transnational research proposed by external researchers on the broad field of common chronic diseases, and analyze the gaps and needs involved. BBMRI-LPC organized three scientific calls to offer European investigators an opportunity to gain free of charge transnational access to research material available in the participating cohorts. A total of 11 high-quality research proposals involving multiple prospective cohorts were granted, and the access process in the individual projects carefully monitored. Divergent access governance structures, complex legal and ethical frameworks and heterogeneous procedures were identified as currently constituting substantial obstacles for sample and data transfer in Europe. To optimize the scientific value and use of these research resources, practical solutions for more streamlined access governance in collaborative projects are urgently needed. A number of infrastructure developments could be made to improve time-efficiency in access provision.",New biotechnology,2019,Access to Information; Biological Specimen Banks; Biomedical Research; Europe; Humans; International Cooperation; Prospective Studies,False,1
Estonian Biobank,30897348,Association of Chromosome 9p21 With Subsequent Coronary Heart Disease Events.,"Genetic variation at chromosome 9p21 is a recognized risk factor for coronary heart disease (CHD). However, its effect on disease progression and subsequent events is unclear, raising questions about its value for stratification of residual risk. A variant at chromosome 9p21 (rs1333049) was tested for association with subsequent events during follow-up in 103 357 Europeans with established CHD at baseline from the GENIUS-CHD (Genetics of Subsequent Coronary Heart Disease) Consortium (73.1% male, mean age 62.9 years). The primary outcome, subsequent CHD death or myocardial infarction (CHD death/myocardial infarction), occurred in 13 040 of the 93 115 participants with available outcome data. Effect estimates were compared with case/control risk obtained from the CARDIoGRAMplusC4D consortium (Coronary Artery Disease Genome-wide Replication and Meta-analysis [CARDIoGRAM] plus The Coronary Artery Disease [C4D] Genetics) including 47 222 CHD cases and 122 264 controls free of CHD. Meta-analyses revealed no significant association between chromosome 9p21 and the primary outcome of CHD death/myocardial infarction among those with established CHD at baseline (GENIUS-CHD odds ratio, 1.02; 95% CI, 0.99-1.05). This contrasted with a strong association in CARDIoGRAMPlusC4D odds ratio 1.20; 95% CI, 1.18-1.22; P for interaction <0.001 compared with the GENIUS-CHD estimate. Similarly, no clear associations were identified for additional subsequent outcomes, including all-cause death, although we found a modest positive association between chromosome 9p21 and subsequent revascularization (odds ratio, 1.07; 95% CI, 1.04-1.09). In contrast to studies comparing individuals with CHD to disease-free controls, we found no clear association between genetic variation at chromosome 9p21 and risk of subsequent acute CHD events when all individuals had CHD at baseline. However, the association with subsequent revascularization may support the postulated mechanism of chromosome 9p21 for promoting atheroma development.",Circulation. Genomic and precision medicine,2019,"Case-Control Studies; Chromosomes, Human, Pair 9; Coronary Artery Disease; Female; Gene Frequency; Genetic Predisposition to Disease; Humans; Male; Middle Aged; Myocardial Infarction; Odds Ratio; Risk Factors",False,0
Estonian Biobank,31551469,Genetic architecture of human plasma lipidome and its link to cardiovascular disease.,"Understanding genetic architecture of plasma lipidome could provide better insights into lipid metabolism and its link to cardiovascular diseases (CVDs). Here, we perform genome-wide association analyses of 141 lipid species (n = 2,181 individuals), followed by phenome-wide scans with 25 CVD related phenotypes (n = 511,700 individuals). We identify 35 lipid-species-associated loci (P <5 ×10",Nature communications,2019,Cardiovascular Diseases; Genome-Wide Association Study; Humans; Lipidomics; Lipids; Plasma,False,5
Estonian Biobank,31049964,miR-10a-5p is increased in atopic dermatitis and has capacity to inhibit keratinocyte proliferation.,"miR-10a-5p has been shown to regulate cancer cell proliferation and invasiveness and endothelial cell inflammatory responses. The function of miR-10a-5p in the skin has not been previously studied. The aim of the current study was to examine miR-10a-5p expression, regulation, and function in keratinocytes (KCs) in association with atopic dermatitis (AD). The expression of miR-10a-5p and its target genes was analyzed using RT-qPCR, mRNA array analysis, in situ hybridization, and immunofluorescence. The transfection of miRNA mimics, cell cycle distribution analysis, and luciferase assays was used to study miR-10a-5p functions in human primary KCs. miR-10a-5p was found to be upregulated in lesional skin from patients with AD and in proliferating KCs. Array and pathway analysis of IL-1β-stimulated KCs revealed that miR-10a-5p inhibited many genes that affect cell cycle progression and only a few inflammation-related genes. Accordingly, fewer cells in S-phase and reduced proliferation were detected as characteristics of miR-10a-5p-transfected KCs. The influence of miR-10a-5p on cell proliferation was also evident in KCs induced by AD-related cytokines, including IL-4, IL-17, and IL-1β, as measured by the capacity to strongly suppress the expression of the proliferation marker Ki-67. Among AD-related putative direct target genes, we verified hyaluronan synthase 3, a damage-associated positive regulator of KC migration and proliferation, as a direct target of miR-10a-5p. miR-10a-5p inhibits KC proliferation and directly targets hyaluronan synthase 3 and thereby may modulate AD-associated processes in the skin.",Allergy,2019,"Adult; Cell Cycle; Cell Differentiation; Cell Proliferation; Cytokines; Dermatitis, Atopic; Disease Susceptibility; Female; Gene Expression Profiling; Gene Expression Regulation; Humans; Keratinocytes; Male; MicroRNAs; Middle Aged; RNA Interference; Skin; Young Adult",False,4
